Type,date,id,price
japanese,2014-02-01 04:15:36.721226,2976,13
french,2014-02-01 05:22:40.414161,2977,14
vietnamese,2014-02-01 05:41:15.250265,2978,9
french,2014-02-01 06:49:49.398455,2979,5
mexican,2014-02-01 08:06:46.097057,2980,6
japanese,2014-02-01 08:18:10.337844,2981,6
mexican,2014-02-01 08:22:22.365911,2982,12
german,2014-02-01 08:27:48.502182,2983,5
french,2014-02-01 08:45:16.826321,2984,12
mexican,2014-02-01 09:00:40.700717,2985,9
vietnamese,2014-02-01 09:10:38.928250,2986,11
japanese,2014-02-01 09:17:03.265284,2987,5
chinese,2014-02-01 09:23:53.276526,2988,9
french,2014-02-01 09:50:09.403643,2989,7
italian,2014-02-01 09:52:51.838071,2990,15
mexican,2014-02-01 10:44:05.249703,2991,9
japanese,2014-02-01 11:41:59.529854,2992,12
german,2014-02-01 12:42:39.891592,2993,8
italian,2014-02-01 14:09:58.257144,2994,11
japanese,2014-02-01 14:55:14.726676,2995,15
chinese,2014-02-01 16:25:07.299721,2996,9
mexican,2014-02-01 16:33:03.988524,2997,14
mexican,2014-02-01 17:23:44.484154,2998,13
german,2014-02-01 18:23:33.905707,2999,8
chinese,2014-02-01 19:36:07.466217,3000,11
french,2014-02-01 19:48:32.424324,3001,13
chinese,2014-02-01 20:05:19.792293,3002,14
mexican,2014-02-01 20:19:38.506254,3003,8
mexican,2014-02-01 21:03:15.694945,3004,12
italian,2014-02-01 21:29:03.490099,3005,5
french,2014-02-01 22:02:44.312813,3006,12
italian,2014-02-01 22:35:16.472280,3007,5
mexican,2014-02-02 00:18:05.948626,3008,8
japanese,2014-02-02 06:19:27.233705,3009,14
chinese,2014-02-02 12:16:36.458780,3010,14
chinese,2014-02-02 12:26:52.004879,3011,12
vietnamese,2014-02-02 13:57:30.637959,3012,11
french,2014-02-02 16:36:22.300324,3013,7
german,2014-02-02 16:40:20.913017,3014,15
japanese,2014-02-02 16:47:43.307465,3015,9
chinese,2014-02-02 22:34:20.023559,3016,9
italian,2014-02-03 00:42:17.062418,3017,13
italian,2014-02-03 01:08:58.193549,3018,13
german,2014-02-03 01:41:46.459581,3019,8
german,2014-02-03 01:58:57.855281,3020,6
french,2014-02-03 03:31:45.760293,3021,15
mexican,2014-02-03 05:10:21.640552,3022,12
chinese,2014-02-03 05:32:23.006359,3023,13
german,2014-02-03 06:09:21.343541,3024,8
german,2014-02-03 08:02:25.123766,3025,5
chinese,2014-02-03 08:56:22.243391,3026,11
japanese,2014-02-03 09:02:39.556731,3027,5
italian,2014-02-03 09:09:20.080569,3028,5
vietnamese,2014-02-03 10:10:26.406897,3029,9
vietnamese,2014-02-03 10:35:53.050651,3030,7
mexican,2014-02-03 10:36:20.969623,3031,7
french,2014-02-03 12:24:27.616689,3032,6
mexican,2014-02-03 12:36:34.045268,3033,13
italian,2014-02-03 12:44:22.739096,3034,8
vietnamese,2014-02-03 13:08:03.550482,3035,14
italian,2014-02-03 13:55:36.991646,3036,15
french,2014-02-03 14:26:17.210774,3037,14
vietnamese,2014-02-03 14:53:27.401529,3038,8
chinese,2014-02-03 15:00:04.751580,3039,5
chinese,2014-02-03 15:22:11.483379,3040,10
chinese,2014-02-03 15:52:44.049928,3041,8
mexican,2014-02-03 16:27:04.883623,3042,5
japanese,2014-02-03 18:25:19.391288,3043,13
italian,2014-02-03 18:41:20.142959,3044,11
chinese,2014-02-03 19:04:06.292808,3045,14
mexican,2014-02-03 20:08:28.673568,3046,8
french,2014-02-03 20:54:46.670701,3047,7
german,2014-02-03 21:01:22.941175,3048,11
german,2014-02-03 21:30:23.995187,3049,13
chinese,2014-02-03 21:30:42.129634,3050,5
japanese,2014-02-03 21:53:12.262280,3051,15
mexican,2014-02-03 22:07:17.348657,3052,10
french,2014-02-03 23:18:35.212290,3053,5
chinese,2014-02-04 00:06:55.413263,3054,15
italian,2014-02-04 00:17:04.775597,3055,10
chinese,2014-02-04 00:34:07.795919,3056,12
mexican,2014-02-04 00:37:45.070170,3057,6
chinese,2014-02-04 00:47:58.450347,3058,6
french,2014-02-04 02:11:53.387061,3059,14
vietnamese,2014-02-04 06:37:46.613486,3060,9
mexican,2014-02-04 09:47:17.084603,3061,15
vietnamese,2014-02-04 10:26:43.672302,3062,5
french,2014-02-04 11:10:57.523936,3063,13
vietnamese,2014-02-04 13:09:50.489537,3064,10
french,2014-02-04 15:02:08.179045,3065,5
mexican,2014-02-04 15:19:22.140921,3066,12
german,2014-02-04 15:28:47.236338,3067,11
japanese,2014-02-04 15:58:22.620253,3068,14
chinese,2014-02-04 18:24:34.556046,3069,15
german,2014-02-04 22:15:43.041925,3070,10
vietnamese,2014-02-04 23:38:49.926405,3071,14
chinese,2014-02-05 05:30:29.767003,3072,6
mexican,2014-02-05 11:06:22.124024,3073,5
italian,2014-02-05 23:39:24.807675,3074,14
mexican,2014-02-05 23:48:43.226387,3075,13
mexican,2014-02-06 01:18:45.950874,3076,11
japanese,2014-02-06 01:38:31.062217,3077,8
vietnamese,2014-02-06 01:40:30.678882,3078,10
chinese,2014-02-06 02:28:08.605179,3079,5
japanese,2014-02-06 02:47:46.728029,3080,12
mexican,2014-02-06 03:44:58.973249,3081,13
vietnamese,2014-02-06 03:46:06.895486,3082,11
vietnamese,2014-02-06 04:21:35.686119,3083,6
japanese,2014-02-06 04:40:09.118889,3084,15
chinese,2014-02-06 04:58:31.147397,3085,9
german,2014-02-06 05:00:33.862208,3086,7
italian,2014-02-06 05:08:12.134589,3087,6
chinese,2014-02-06 05:32:25.499507,3088,13
mexican,2014-02-06 07:14:03.057834,3089,5
chinese,2014-02-06 07:51:08.880607,3090,8
chinese,2014-02-06 08:55:40.166598,3091,10
mexican,2014-02-06 09:11:10.831505,3092,11
italian,2014-02-06 09:12:59.512553,3093,12
german,2014-02-06 11:39:10.231738,3094,13
chinese,2014-02-06 11:58:58.285154,3095,15
chinese,2014-02-06 12:33:44.196793,3096,6
vietnamese,2014-02-06 13:49:24.046702,3097,7
vietnamese,2014-02-06 15:17:42.250835,3098,13
french,2014-02-06 15:59:21.012895,3099,14
french,2014-02-06 16:37:49.711913,3100,9
chinese,2014-02-06 16:44:53.490906,3101,8
chinese,2014-02-06 17:18:24.456977,3102,14
german,2014-02-06 17:47:37.099467,3103,12
french,2014-02-06 17:59:46.621336,3104,6
japanese,2014-02-06 18:09:06.213890,3105,14
french,2014-02-06 18:12:48.510428,3106,5
french,2014-02-06 18:44:27.790263,3107,15
chinese,2014-02-06 20:03:53.081425,3108,9
japanese,2014-02-06 20:47:28.914427,3109,6
mexican,2014-02-06 21:22:51.744211,3110,5
mexican,2014-02-07 09:02:09.126222,3111,11
chinese,2014-02-07 09:19:08.803183,3112,6
french,2014-02-07 10:21:38.561049,3113,15
mexican,2014-02-07 14:05:09.885882,3114,11
french,2014-02-07 14:09:05.283459,3115,11
italian,2014-02-07 15:04:09.010394,3116,12
japanese,2014-02-07 15:47:21.374193,3117,8
vietnamese,2014-02-07 16:04:29.875426,3118,10
italian,2014-02-07 16:07:22.063918,3119,7
italian,2014-02-07 17:12:15.616602,3120,7
french,2014-02-07 17:19:41.616977,3121,8
vietnamese,2014-02-07 17:38:32.923661,3122,11
french,2014-02-07 21:20:22.054273,3123,14
italian,2014-02-08 00:13:56.584653,3124,6
french,2014-02-08 01:48:12.998788,3125,7
french,2014-02-08 02:04:35.784238,3126,12
chinese,2014-02-08 02:19:27.692208,3127,11
japanese,2014-02-08 02:30:21.656507,3128,10
italian,2014-02-08 03:35:20.771269,3129,10
chinese,2014-02-08 04:21:05.249532,3130,7
french,2014-02-08 04:58:37.420029,3131,9
french,2014-02-08 05:16:09.465043,3132,7
vietnamese,2014-02-08 05:25:28.484015,3133,11
italian,2014-02-08 05:40:44.672792,3134,7
vietnamese,2014-02-08 06:26:33.184854,3135,6
chinese,2014-02-08 06:56:17.197044,3136,15
mexican,2014-02-08 07:09:42.558569,3137,15
chinese,2014-02-08 08:48:08.568123,3138,15
japanese,2014-02-08 08:48:42.279398,3139,12
japanese,2014-02-08 10:03:33.348254,3140,13
chinese,2014-02-08 10:05:30.257247,3141,9
mexican,2014-02-08 11:44:55.369981,3142,13
vietnamese,2014-02-08 12:02:01.870135,3143,6
french,2014-02-08 13:02:52.175183,3144,15
chinese,2014-02-08 14:31:12.708578,3145,5
chinese,2014-02-08 14:54:33.839423,3146,14
chinese,2014-02-08 15:20:31.063114,3147,11
german,2014-02-08 15:44:38.658262,3148,14
french,2014-02-08 15:59:14.876782,3149,13
japanese,2014-02-08 16:46:17.119878,3150,12
japanese,2014-02-08 17:18:22.919443,3151,6
french,2014-02-08 18:17:07.697744,3152,12
japanese,2014-02-08 19:07:32.922883,3153,15
vietnamese,2014-02-08 19:40:33.340207,3154,11
italian,2014-02-08 20:50:40.648362,3155,5
mexican,2014-02-08 21:31:22.504435,3156,11
german,2014-02-08 23:34:01.669986,3157,15
japanese,2014-02-09 00:57:04.854311,3158,14
japanese,2014-02-09 02:31:33.074987,3159,8
italian,2014-02-09 03:13:17.708837,3160,15
french,2014-02-09 03:31:07.305875,3161,5
mexican,2014-02-09 03:42:58.553056,3162,11
german,2014-02-09 06:34:33.352897,3163,13
italian,2014-02-09 07:34:05.187147,3164,9
vietnamese,2014-02-09 07:51:53.998792,3165,10
japanese,2014-02-09 08:23:25.925700,3166,8
chinese,2014-02-09 09:23:51.079194,3167,6
french,2014-02-09 10:03:08.570824,3168,10
french,2014-02-09 10:12:50.114505,3169,13
french,2014-02-09 12:07:55.610391,3170,8
mexican,2014-02-09 12:08:36.792925,3171,8
french,2014-02-09 12:25:14.313666,3172,14
chinese,2014-02-09 13:46:45.059355,3173,5
mexican,2014-02-09 15:09:20.335343,3174,13
italian,2014-02-09 19:16:32.447525,3175,5
italian,2014-02-09 20:18:28.567865,3176,6
mexican,2014-02-09 23:10:37.569243,3177,5
chinese,2014-02-09 23:16:47.264149,3178,15
italian,2014-02-09 23:32:38.154809,3179,13
japanese,2014-02-10 00:03:45.766810,3180,15
italian,2014-02-10 00:11:48.344047,3181,13
vietnamese,2014-02-10 04:31:08.392279,3182,8
japanese,2014-02-10 05:12:21.158577,3183,12
french,2014-02-10 05:17:19.245515,3184,7
vietnamese,2014-02-10 07:06:29.639319,3185,8
vietnamese,2014-02-10 08:29:55.250627,3186,15
german,2014-02-10 11:58:22.204203,3187,11
italian,2014-02-10 11:58:51.799622,3188,10
italian,2014-02-10 13:31:32.279931,3189,9
french,2014-02-10 13:51:31.438673,3190,8
german,2014-02-10 16:29:14.817699,3191,6
french,2014-02-10 17:02:13.528899,3192,13
french,2014-02-10 17:39:40.981397,3193,5
german,2014-02-10 17:53:47.591240,3194,10
japanese,2014-02-10 18:14:55.059852,3195,14
mexican,2014-02-10 18:48:30.435204,3196,10
vietnamese,2014-02-10 19:50:35.079375,3197,10
japanese,2014-02-10 20:10:20.665955,3198,13
mexican,2014-02-10 22:17:46.578676,3199,11
mexican,2014-02-10 22:23:47.386071,3200,13
french,2014-02-10 22:27:43.876795,3201,12
italian,2014-02-10 22:56:45.110025,3202,10
vietnamese,2014-02-10 23:42:44.269264,3203,10
chinese,2014-02-11 00:45:44.479006,3204,5
vietnamese,2014-02-11 03:05:00.354618,3205,10
vietnamese,2014-02-11 03:23:31.254659,3206,11
vietnamese,2014-02-11 04:07:55.569191,3207,15
japanese,2014-02-11 04:29:19.723537,3208,7
italian,2014-02-11 04:50:56.189922,3209,11
mexican,2014-02-11 04:54:51.065727,3210,9
french,2014-02-11 05:16:26.665845,3211,14
mexican,2014-02-11 06:13:53.817553,3212,9
chinese,2014-02-11 06:16:37.737352,3213,11
italian,2014-02-11 06:22:46.102077,3214,10
japanese,2014-02-11 08:49:29.761528,3215,7
french,2014-02-11 08:56:39.185875,3216,13
vietnamese,2014-02-11 09:08:04.395841,3217,6
vietnamese,2014-02-11 11:12:21.585258,3218,15
italian,2014-02-11 11:41:29.214863,3219,11
japanese,2014-02-11 12:00:52.569490,3220,10
mexican,2014-02-11 12:55:12.389742,3221,14
italian,2014-02-11 12:58:25.303597,3222,10
french,2014-02-11 13:06:07.492773,3223,14
italian,2014-02-11 13:16:32.301466,3224,13
mexican,2014-02-11 13:58:10.389996,3225,9
mexican,2014-02-11 15:03:49.501084,3226,11
chinese,2014-02-11 16:06:17.774011,3227,14
german,2014-02-11 16:56:31.402007,3228,12
italian,2014-02-11 17:01:40.682220,3229,12
vietnamese,2014-02-11 18:03:43.409385,3230,15
italian,2014-02-11 19:10:33.818839,3231,15
french,2014-02-11 19:24:11.629051,3232,6
mexican,2014-02-11 19:54:43.369248,3233,6
chinese,2014-02-11 20:15:42.568720,3234,12
italian,2014-02-11 20:41:47.100402,3235,6
japanese,2014-02-11 22:21:38.582839,3236,11
french,2014-02-11 22:42:13.287002,3237,11
chinese,2014-02-12 01:13:24.741586,3238,6
italian,2014-02-12 04:38:02.454597,3239,6
italian,2014-02-12 11:01:31.379320,3240,8
chinese,2014-02-12 22:34:50.390812,3241,11
chinese,2014-02-12 22:56:55.035514,3242,9
italian,2014-02-13 01:33:53.742511,3243,11
chinese,2014-02-13 08:27:39.551190,3244,11
vietnamese,2014-02-13 09:31:35.067289,3245,7
german,2014-02-13 10:38:55.757396,3246,11
italian,2014-02-13 10:59:37.053480,3247,9
vietnamese,2014-02-13 13:51:18.634864,3248,14
italian,2014-02-13 13:57:38.698409,3249,7
japanese,2014-02-13 15:47:01.673301,3250,13
italian,2014-02-13 16:06:23.536266,3251,14
german,2014-02-13 23:18:22.839674,3252,14
german,2014-02-13 23:26:55.905811,3253,6
french,2014-02-13 23:50:44.688207,3254,5
chinese,2014-02-14 00:11:01.851544,3255,6
italian,2014-02-14 00:40:48.346644,3256,7
italian,2014-02-14 01:33:48.285431,3257,6
chinese,2014-02-14 02:01:38.503616,3258,10
french,2014-02-14 02:43:06.834715,3259,9
italian,2014-02-14 03:40:57.009687,3260,14
french,2014-02-14 03:56:29.402984,3261,13
japanese,2014-02-14 04:12:29.033750,3262,10
german,2014-02-14 04:42:43.226461,3263,7
chinese,2014-02-14 04:46:45.627202,3264,11
german,2014-02-14 05:01:26.542442,3265,14
vietnamese,2014-02-14 05:16:46.768214,3266,5
japanese,2014-02-14 05:31:45.723009,3267,5
mexican,2014-02-14 05:45:44.224289,3268,14
french,2014-02-14 06:04:24.359636,3269,14
german,2014-02-14 07:58:08.747701,3270,15
german,2014-02-14 08:07:51.656486,3271,14
vietnamese,2014-02-14 08:25:03.427933,3272,13
german,2014-02-14 08:43:59.732881,3273,14
vietnamese,2014-02-14 08:48:16.053242,3274,6
mexican,2014-02-14 10:20:56.709392,3275,13
vietnamese,2014-02-14 13:48:13.316180,3276,6
italian,2014-02-14 14:46:23.941096,3277,13
italian,2014-02-14 15:02:18.247130,3278,15
italian,2014-02-14 15:31:29.622766,3279,14
french,2014-02-14 16:54:18.128089,3280,8
german,2014-02-14 16:56:59.818216,3281,6
german,2014-02-14 16:57:03.950364,3282,11
japanese,2014-02-14 17:09:45.123493,3283,13
mexican,2014-02-14 17:30:59.109036,3284,6
mexican,2014-02-14 18:46:23.993518,3285,14
chinese,2014-02-14 20:20:42.611805,3286,8
vietnamese,2014-02-14 20:22:54.690124,3287,15
italian,2014-02-14 20:44:29.029094,3288,6
vietnamese,2014-02-14 21:08:53.948218,3289,8
vietnamese,2014-02-14 22:18:15.708766,3290,6
japanese,2014-02-14 23:17:04.363151,3291,15
japanese,2014-02-15 01:53:58.493215,3292,13
mexican,2014-02-15 02:05:17.376241,3293,9
german,2014-02-15 03:55:57.877437,3294,15
german,2014-02-15 04:16:43.298163,3295,10
vietnamese,2014-02-15 04:59:40.564714,3296,6
german,2014-02-15 05:51:43.193939,3297,7
german,2014-02-15 06:15:54.557535,3298,15
german,2014-02-15 07:05:59.254418,3299,15
chinese,2014-02-15 07:32:51.961765,3300,9
french,2014-02-15 07:52:07.901880,3301,6
chinese,2014-02-15 07:57:03.662786,3302,12
french,2014-02-15 08:09:11.132827,3303,11
german,2014-02-15 10:25:49.703150,3304,7
mexican,2014-02-15 10:40:28.597303,3305,15
mexican,2014-02-15 11:00:14.000063,3306,10
chinese,2014-02-15 11:05:44.619547,3307,15
german,2014-02-15 12:01:50.581533,3308,14
japanese,2014-02-15 12:18:48.299737,3309,8
german,2014-02-15 12:23:02.707842,3310,9
french,2014-02-15 12:49:19.581186,3311,15
german,2014-02-15 13:42:03.719375,3312,12
chinese,2014-02-15 15:06:24.302992,3313,8
chinese,2014-02-15 17:10:50.231528,3314,13
mexican,2014-02-15 19:36:09.886636,3315,14
mexican,2014-02-15 19:47:32.608149,3316,14
mexican,2014-02-15 20:22:45.868296,3317,5
italian,2014-02-15 20:28:18.097520,3318,7
mexican,2014-02-15 20:55:16.283295,3319,5
french,2014-02-15 21:45:49.802367,3320,13
italian,2014-02-15 22:01:13.005208,3321,6
japanese,2014-02-15 22:24:17.435394,3322,13
japanese,2014-02-15 22:38:36.346344,3323,5
japanese,2014-02-15 23:53:06.460420,3324,12
mexican,2014-02-16 00:13:20.275190,3325,14
french,2014-02-16 00:41:06.678129,3326,12
french,2014-02-16 00:43:19.030453,3327,13
vietnamese,2014-02-16 00:52:11.633575,3328,13
italian,2014-02-16 02:13:42.063614,3329,12
italian,2014-02-16 03:10:18.025763,3330,13
japanese,2014-02-16 05:28:12.610437,3331,7
chinese,2014-02-16 05:45:36.169632,3332,12
italian,2014-02-16 08:11:17.472638,3333,15
german,2014-02-16 10:19:35.942464,3334,12
japanese,2014-02-16 10:26:53.370140,3335,5
french,2014-02-16 11:28:58.517732,3336,6
japanese,2014-02-16 11:43:53.994723,3337,7
japanese,2014-02-16 12:08:30.343779,3338,14
italian,2014-02-16 15:15:12.637101,3339,7
mexican,2014-02-16 15:16:31.364120,3340,9
german,2014-02-16 18:01:22.090925,3341,15
german,2014-02-16 18:28:49.174794,3342,10
mexican,2014-02-16 22:52:13.448080,3343,8
japanese,2014-02-16 23:32:37.455301,3344,14
mexican,2014-02-16 23:38:45.953375,3345,11
mexican,2014-02-17 00:34:18.934578,3346,13
chinese,2014-02-17 01:34:43.551128,3347,10
french,2014-02-17 01:58:07.136285,3348,10
german,2014-02-17 02:57:58.279524,3349,5
french,2014-02-17 07:23:52.845393,3350,9
french,2014-02-17 08:51:07.573349,3351,15
german,2014-02-17 09:59:34.937492,3352,10
german,2014-02-17 11:04:01.089435,3353,5
german,2014-02-17 11:33:26.409361,3354,13
german,2014-02-17 11:53:09.971379,3355,6
german,2014-02-17 12:02:25.240471,3356,5
german,2014-02-17 12:30:38.092318,3357,9
japanese,2014-02-17 12:43:34.396669,3358,6
german,2014-02-17 12:43:35.339362,3359,15
japanese,2014-02-17 12:48:53.786395,3360,10
vietnamese,2014-02-17 13:41:28.505841,3361,14
mexican,2014-02-17 13:56:03.958779,3362,6
mexican,2014-02-17 14:11:55.151576,3363,6
italian,2014-02-17 14:49:26.644159,3364,15
french,2014-02-17 15:48:39.377479,3365,8
japanese,2014-02-17 16:22:32.661262,3366,11
french,2014-02-17 16:25:05.079094,3367,11
vietnamese,2014-02-17 17:25:57.822490,3368,7
vietnamese,2014-02-17 17:53:51.189033,3369,15
german,2014-02-17 17:55:59.501361,3370,7
french,2014-02-17 18:45:11.968263,3371,5
mexican,2014-02-17 18:47:36.306924,3372,15
german,2014-02-17 20:29:43.257043,3373,9
chinese,2014-02-17 23:31:58.694838,3374,9
vietnamese,2014-02-18 01:46:42.734554,3375,13
italian,2014-02-18 02:00:55.116702,3376,15
german,2014-02-18 03:21:59.660777,3377,8
french,2014-02-18 03:50:48.396264,3378,11
mexican,2014-02-18 04:09:03.210821,3379,7
vietnamese,2014-02-18 06:03:57.484543,3380,8
vietnamese,2014-02-18 08:02:08.341485,3381,7
mexican,2014-02-18 09:59:40.385368,3382,7
vietnamese,2014-02-18 13:15:01.212724,3383,6
french,2014-02-18 14:42:22.249318,3384,5
italian,2014-02-18 18:57:39.755950,3385,5
chinese,2014-02-18 20:28:46.857772,3386,14
mexican,2014-02-18 23:32:05.773963,3387,5
italian,2014-02-19 00:07:35.810372,3388,14
chinese,2014-02-19 00:18:06.703631,3389,10
french,2014-02-19 01:45:20.553500,3390,12
vietnamese,2014-02-19 01:52:30.887963,3391,12
vietnamese,2014-02-19 03:10:32.299108,3392,11
french,2014-02-19 07:12:08.468112,3393,5
mexican,2014-02-19 07:33:07.566813,3394,15
french,2014-02-19 07:39:34.051503,3395,6
italian,2014-02-19 07:52:35.564270,3396,10
italian,2014-02-19 08:07:13.629392,3397,12
japanese,2014-02-19 09:01:09.397553,3398,11
german,2014-02-19 09:38:48.763252,3399,5
french,2014-02-19 10:35:00.271989,3400,12
french,2014-02-19 12:12:00.555214,3401,14
chinese,2014-02-19 14:23:34.669340,3402,15
mexican,2014-02-19 15:20:49.486644,3403,12
italian,2014-02-19 15:37:47.380185,3404,9
chinese,2014-02-19 16:10:53.338539,3405,5
vietnamese,2014-02-19 16:15:12.979238,3406,7
chinese,2014-02-19 17:36:35.062206,3407,14
french,2014-02-19 18:02:30.694646,3408,8
japanese,2014-02-19 18:15:44.639967,3409,11
vietnamese,2014-02-19 18:30:24.613869,3410,14
italian,2014-02-19 19:32:55.914590,3411,5
italian,2014-02-19 20:19:12.234464,3412,15
french,2014-02-19 20:29:50.743878,3413,13
vietnamese,2014-02-19 20:36:19.256330,3414,9
japanese,2014-02-19 20:36:24.088183,3415,5
chinese,2014-02-19 21:03:41.088849,3416,5
mexican,2014-02-19 22:03:58.011667,3417,13
german,2014-02-19 22:25:37.521535,3418,14
vietnamese,2014-02-19 22:51:12.041978,3419,5
vietnamese,2014-02-19 23:42:55.423657,3420,8
mexican,2014-02-20 01:52:35.425375,3421,8
japanese,2014-02-20 01:53:38.788371,3422,11
vietnamese,2014-02-20 05:02:15.099028,3423,12
mexican,2014-02-20 07:10:09.412619,3424,11
german,2014-02-20 07:22:24.254814,3425,15
vietnamese,2014-02-20 10:29:08.918186,3426,12
vietnamese,2014-02-20 11:03:51.482591,3427,15
german,2014-02-20 11:48:38.040210,3428,14
italian,2014-02-20 12:08:25.143811,3429,6
chinese,2014-02-20 13:06:00.989549,3430,7
mexican,2014-02-20 13:34:50.940177,3431,13
french,2014-02-20 14:04:25.458654,3432,15
german,2014-02-20 15:39:37.418687,3433,5
mexican,2014-02-20 17:30:02.554634,3434,11
